SpeciesName,Genus,Family,Order,Authority,Year,TaxonomicReview,N_authors,N.Countries,Log10BodyMass_g,SppRichPerGenus,Morphometrics,Osteology,Dentition,InternalAnatomy,ShapeDescription,Trichology,Coloration,Karyotype,Molecular,MolMethod,N.Genes,N.Specimens,TaxaComparedExamined,TaxaCompared,N.Pages,N_evidencesI,N_evidencesII
Philander deltae,Philander,Didelphidae,Didelphimorphia,"Lew, Pérez-Hernández, & Ventura, 2006",2006,0,3,2,2.11594317693906,7,1,30,1,0,0,0,1,0,0,,0,15,5,3,3.375,33,4
Pipistrellus raceyi,Pipistrellus,Vespertilionidae,Chiroptera,"P. J. J. Bates, Ratrimomanarivo, D. L. Harrison, & Goodman",2006,1,4,3,0.763427993562937,29,9,18,1,0,1,0,1,0,0,,0,13,6,5,20.115,30,5
Plecotus strelkovi,Plecotus,Vespertilionidae,Chiroptera,"Spitzenberger in Spitzenberger, Strelkov, Winkler, & Haring",2006,1,1,2,0.977723605288848,16,3,16,1,0,1,0,1,0,1,mtDNA,2,30,13,6,33.5,24,6
Plecturocebus aureipalatii,Plecturocebus,Pitheciidae,Primates,"(R. B. Wallace, Gómez, A. Felton, & A. M. Felton, 2006)",2006,0,4,2,3,17,8,31,1,0,0,0,1,0,0,,0,2,1,7,6.25,41,4
Scotophilus marovaza,Scotophilus,Vespertilionidae,Chiroptera,"Goodman, Ratrimomanarivo, & Randrianandrianina",2006,0,3,2,1.15228834438306,14,4,11,1,0,1,0,1,0,0,,0,7,4,5,13.65,18,5
Soricomys kalinga,Soricomys,Muridae,Rodentia,"Balete, Rickart, & Heaney",2006,0,3,2,1.49136169383427,1,2,26,1,0,1,0,1,1,0,,0,22,2,3,9.1,32,6
Sturnira koopmanhilli,Sturnira,Phyllostomidae,Chiroptera,"T. J. McCarthy, Albuja, & Alberico",2006,0,3,3,1.54406804435028,18,10,14,1,0,1,0,1,0,0,,0,49,2,13,10.6,27,5
Tarsius lariang,Tarsius,Tarsiidae,Primates,"Merker & Groves, 2006",2006,0,2,2,2.04139268515823,6,7,7,1,0,1,0,1,0,0,,0,6,2,3,4,17,5
Thyroptera devivoi,Thyroptera,Thyropteridae,Chiroptera,"Gregorin, E. Gonçalves, B. K. Lim, & Engstrom, 2006",2006,0,4,2,0.698970004336019,3,7,15,1,0,0,0,1,0,0,,0,4,3,3,4.5,24,4
Tokudaia tokunoshimensis,Tokudaia,Muridae,Rodentia,"Endo & Tsuchiya, 2006",2006,0,2,1,2.46314613672635,2,4,24,1,0,0,0,1,0,0,,0,3,2,2,2.5,30,4
Tonkinomys daovantieni,Tonkinomys,Muridae,Rodentia,"Musser, Lunde, & Nguyen Truong Son",2006,0,3,2,2.31175386105575,0,3,18,1,0,1,0,1,0,0,,0,14,3,26,32.15,24,5
Akodon philipmyersi,Akodon,Cricetidae,Rodentia,"PardiÃ±as, D'ElÃ­a, Cirignoli, & SuÃ¡rez",2005,0,4,2,1.2718416065365,36,3,21,1,0,1,0,1,1,0,,0,14,30,5,8,28,6
Anoura fistulata,Anoura,Phyllostomidae,Chiroptera,"Muchhala, Mena, & Albuja",2005,0,3,2,1.11394335230684,7,4,11,1,0,1,0,1,0,0,,0,21,3,5,3.05,18,5
Avahi cleesei,Avahi,Indriidae,Primates,"Thalmann & Geissmann, 2005",2005,0,2,1,2.91907809237607,3,0,0,0,0,0,0,1,0,0,,0,1,,2,2.25,1,1
Chrotomys sibuyanensis,Chrotomys,Muridae,Rodentia,"Rickart, Heaney, Goodman, & Jansa",2005,1,4,1,2.01703333929878,4,3,18,1,0,1,0,1,0,0,,0,1,5,4,8.4,24,5
Democratic Republic of Congosorex phillipsorum,Democratic,Soricidae,Eulipotyphla,"Stanley, Rogers, & Hutterer",2005,,3,,,,,,,,,,,,,,,,,,,,
Daptomys ferreirai,Daptomys,Cricetidae,Rodentia,"(Percequillo, Carmignotto, & M. J. J. Silva, 2005)",2005,0,3,1,1.53147891704226,,4,18,1,0,1,0,1,1,0,,0,2,2,4,5.25,26,6
Echimys vieirai,Echimys,Echimyidae,Rodentia,"Iack-Ximenes, de Vivo, & Percequillo, 2005",2005,0,3,1,2.70739983113325,2,5,15,1,0,1,0,1,0,0,,0,2,1,3,5,23,5
Habromys schmidlyi,Habromys,Cricetidae,Rodentia,"Romo-VÃ¡zquez, LeÃ³n-Paniagua, & O. SÃ¡nchez",2005,0,3,1,1.13033376849501,6,3,17,1,0,1,0,1,1,0,,0,2,6,8,10.23,24,6
Hydromys ziegleri,Hydromys,Muridae,Rodentia,K. M. Helgen,2005,1,1,1,1.7427251313047,3,3,13,1,0,1,0,1,0,0,,0,1,3,3,9.15,19,5
Hylaeamys acritus,Hylaeamys,Cricetidae,Rodentia,L. H. Emmons & Patton,2005,0,2,1,1.75587485567249,6,3,23,1,0,1,0,1,0,1,mtDNA,1,38,4,3,19.8,30,6
Hylomyscus arcimontensis,Hylomyscus,Muridae,Rodentia,"Carleton & Stanley, 2005",2005,1,2,1,1.46239799789896,13,5,16,1,0,0,0,1,0,0,,0,24,2,4,6.333,23,4
Laonastes aenigmamus,Laonastes,Diatomyidae,Rodentia,"Jenkins, Kilpatrick, M. F. Robinson, & Timmins",2005,0,4,2,2.6232492903979,0,3,14,1,0,1,0,1,0,1,mtDNA,2,20,,0,18.35,22,6
Lonchophylla orcesi,Lonchophylla,Phyllostomidae,Chiroptera,Albuja & A. L. Gardner,2005,0,2,2,1.34242268082221,8,5,15,1,0,1,0,1,0,0,,0,1,7,3,4.4,23,5
Macaca munzala,Macaca,Cercopithecidae,Primates,"Sinha, Datta, Madhusudan, & Mishra",2005,0,4,2,4.17609125905568,22,3,0,0,0,0,0,1,0,0,,0,4,1,3,3.5,4,2
Macrotarsomys petteri,Macrotarsomys,Nesomyidae,Rodentia,Goodman & Soarimalala,2005,0,2,1,2.02118929906994,2,4,14,1,0,1,0,1,0,0,,0,1,3,2,9.85,21,5
Microcebus lehilahytsara,Microcebus,Cheirogaleidae,Primates,"Roos & Kappeler, 2005",2005,0,2,1,1.80617997398389,8,2,0,0,0,0,0,1,0,1,mtDNA,1,9,,1,6.125,4,3
Mirza zaza,Mirza,Cheirogaleidae,Primates,"Kappeler & Roos, 2005",2005,0,2,1,2.50514997831991,1,0,8,1,0,0,0,1,0,1,mtDNA,1,15,,1,6.125,11,4
Moschiola kathygre,Moschiola,Tragulidae,Artiodactyla,"Groves & Meijaard, 2005",2005,0,2,1,3.29274327137707,2,4,16,1,0,0,0,1,0,0,,0,,2,2,1.75,22,4
Murina harrisoni,Murina,Vespertilionidae,Chiroptera,Csorba & P. J. J. Bates,2005,0,2,2,1.07918124604762,17,1,13,1,0,1,0,1,0,0,,0,1,5,5,4.3,17,5
Myoictis leucura,Myoictis,Dasyuridae,Dasyuromorphia,"Woolley, 2005",2005,1,1,1,2.34242268082221,3,4,2,1,0,0,0,1,0,0,,0,5,3,3,2.5625,8,4
Myotis dieteri,Myotis,Vespertilionidae,Chiroptera,M. Happold,2005,0,1,1,0.8750612633917,113,8,8,1,0,1,0,1,0,0,,0,1,6,9,10,19,5
Natalus lanatus,Natalus,Natalidae,Chiroptera,Tejedor,2005,0,1,1,0.7481880270062,7,3,7,1,0,1,0,1,0,0,,0,3,9,2,4.7,13,5
Oligoryzomys moojeni,Oligoryzomys,Cricetidae,Rodentia,"Weksler & Bonvicino, 2005",2005,1,2,2,1.39794000867204,20,4,18,1,0,0,0,1,1,0,,0,18,5,12,1.6,25,5
Oligoryzomys rupestris,Oligoryzomys,Cricetidae,Rodentia,"Weksler & Bonvicino, 2005",2005,1,2,2,1.30102999566398,20,4,18,1,0,0,0,1,1,0,,0,8,5,12,1.6,25,5
Orcaella heinsohni,Orcaella,Delphinidae,Artiodactyla,"Beasley, K. M. Robertson, & Arnold, 2005",2005,0,3,2,5.11394335230684,1,17,4,1,0,1,0,1,0,1,mtDNA,1,,1,46,9.5,25,6
Platyrrhinus albericoi,Platyrrhinus,Phyllostomidae,Chiroptera,"Velazco, 2005",2005,1,1,1,1.74036268949424,14,5,9,1,0,0,0,1,0,0,,0,14,18,3,2.694,16,4
Platyrrhinus ismaeli,Platyrrhinus,Phyllostomidae,Chiroptera,"Velazco, 2005",2005,1,1,1,1.56937390961505,14,5,9,1,0,0,0,1,0,0,,0,60,18,3,2.694,16,4
Platyrrhinus masu,Platyrrhinus,Phyllostomidae,Chiroptera,"Velazco, 2005",2005,1,1,1,1.43136376415899,14,5,9,1,0,0,0,1,0,0,,0,69,18,4,2.694,16,4
Platyrrhinus matapalensis,Platyrrhinus,Phyllostomidae,Chiroptera,"Velazco, 2005",2005,1,1,1,1.25527250510331,14,5,9,1,0,0,0,1,0,0,,0,15,18,4,2.694,16,4
Pseudohydromys germani,Pseudohydromys,Muridae,Rodentia,"(K. M. Helgen, 2005)",2005,0,1,1,1.32221929473392,5,4,8,1,0,1,0,1,0,0,,0,1,1,1,3.5,15,5
Pteralopex flanneryi,Pteralopex,Pteropodidae,Chiroptera,"K. M. Helgen, 2005",2005,1,1,1,2.82620442349925,4,2,7,1,0,1,0,1,0,0,,0,10,2,1,14.8,12,5
Rhinolophus chiewkweeae,Rhinolophus,Rhinolophidae,Chiroptera,Yoshiyuki & Boo Liat Lim,2005,0,2,2,,95,6,10,1,0,1,0,1,0,0,,0,13,2,2,6.45,19,5
Rhipidomys cariri,Rhipidomys,Cricetidae,Rodentia,"Tribe, 2005",2005,0,1,1,1.96661098668193,19,4,30,1,0,1,0,1,0,0,,0,24,2,3,5.75,37,5
Rungwecebus kipunji,Rungwecebus,Cercopithecidae,Primates,"(Ehardt, Butynski, T. Jones, & Davenport, 2005)",2005,0,4,3,4.11394335230684,0,2,0,0,0,0,0,1,0,0,,0,2,,2,1,3,2
Saxatilomys paulinae,Saxatilomys,Muridae,Rodentia,"Musser, A. L. Smith, M. F. Robinson, & Lunde",2005,0,4,3,2.11394335230684,0,4,20,1,0,1,0,1,0,0,,0,16,18,0,23.25,27,5
Scotophilus tandrefana,Scotophilus,Vespertilionidae,Chiroptera,"Goodman, Jenkins, & Ratrimomanarivo",2005,1,3,2,1.15228834438306,13,11,11,1,0,1,0,1,0,0,,0,3,8,11,12.55,25,5
Sorex ibarrai,Sorex,Soricidae,Eulipotyphla,"Matson & T. J. McCarthy in Merritt, Churchfield, Hutterer, & Sheftel",2005,0,2,,,81,3,10,1,0,1,0,1,0,0,,0,1,3,0,5.95,16,5
Sturnira sorianoi,Sturnira,Phyllostomidae,Chiroptera,"SÃ¡nchez-HernÃ¡ndez, Romero-Almaraz, & Schnell",2005,0,3,2,1.28103336724773,17,5,24,1,0,1,0,1,0,0,,0,3,3,14,3.85,32,5
Voalavo antsahabensis,Voalavo,Nesomyidae,Rodentia,"Goodman, Rakotondravony, Randriamanantsoa, & Rakotomalala-Razanahoera, 2005",2005,0,4,2,1.3384564936046,1,5,15,1,0,0,0,1,0,0,,0,3,1,1,,22,4
Wiedomys cerradensis,Wiedomys,Cricetidae,Rodentia,"(P. R. Gonçalves, Almeida, & Bonvicino, 2005)",2005,0,3,2,1.71516735784846,1,4,17,1,0,1,0,1,1,1,mtDNA,1,3,1,2,10,26,7
Xeronycteris vieirai,Xeronycteris,Phyllostomidae,Chiroptera,"Gregorin & Ditchfield, 2005",2005,0,2,1,1.12385164096709,0,1,10,1,0,1,0,0,0,0,,0,4,14,14,7,13,4
Carollia manu,Carollia,Phyllostomidae,Chiroptera,"Pacheco, Solari, & Velazco",2004,0,3,2,1.2718416065365,6,4,11,1,0,1,0,1,0,0,,0,23,2,6,8.65,18,5
Carollia monohernandezi,Carollia,Phyllostomidae,Chiroptera,"MuÃ±oz, Cuartas, & M. GonzÃ¡lez",2004,0,3,1,,6,8,10,1,0,1,0,1,0,0,,0,22,4,4,6.3,21,5
Crocidura kegoensis,Crocidura,Soricidae,Eulipotyphla,"Lunde, Musser, & T. Ziegler",2004,0,3,2,,175,3,11,1,0,1,0,1,0,0,,0,1,2,1,4.3,17,5
Dasymys robertsii,Dasymys,Muridae,Rodentia,"Mullin, P. J. Taylor, & Pillay",2004,0,3,1,,13,0,14,1,0,0,0,0,0,0,,0,,,,5.75,15,2
Epomophorus anselli,Epomophorus,Pteropodidae,Chiroptera,Bergmans & van Strien,2004,1,2,1,1.75587485567249,10,1,14,1,0,1,0,1,0,0,,0,6,6,2,16.4,18,5
Kerivoula kachinensis,Kerivoula,Vespertilionidae,Chiroptera,"P. J. J. Bates, Struebig, Rossiter, Kingston, Sai Sein Lin Oo, & Khin Mya Mya",2004,0,6,3,0.959041392321094,23,8,16,1,0,1,0,1,0,0,,0,1,2,2,4.5,27,5
Lonchophylla chocoana,Lonchophylla,Phyllostomidae,Chiroptera,DÃ¡valos,2004,0,1,1,1.32221929473392,7,6,10,1,0,1,0,1,0,0,,0,2,4,6,8.05,19,5
Marmosops creightoni,Marmosops,Didelphidae,Didelphimorphia,"Voss, Tarifa, & Yensen, 2004",2004,0,3,2,1.6159500516564,14,4,10,1,0,0,0,1,0,1,mtDNA,1,6,5,10,5.45,17,5
Microgale jenkinsae,Microgale,Tenrecidae,Afrosoricida,"Goodman & Soarimalala, 2004",2004,0,2,1,0.724275869600789,18,5,8,1,0,0,0,1,0,0,,0,2,4,6,6.5,15,4
Microperoryctes aplini,Microperoryctes,Peramelidae,Peramelemorphia,"K. M. Helgen & Flannery, 2004",2004,0,2,1,1.8992731873176,3,4,6,1,0,0,0,1,0,0,,0,4,1,2,2.5,12,4
Monodelphis reigi,Monodelphis,Didelphidae,Didelphimorphia,"Lew & Pérez-Hernández, 2004",2004,0,2,1,1.27875360095283,16,4,22,1,0,0,0,1,0,0,,0,1,5,17,13.25,28,4
Monodelphis ronaldi,Monodelphis,Didelphidae,Didelphimorphia,"Solari, 2004",2004,0,1,1,1.72345567203519,16,4,6,1,0,0,0,1,0,0,,0,1,3,3,3.25,12,4
Mops jobimena,Mops,Molossidae,Chiroptera,Goodman & Cardiff,2004,0,2,1,,33,4,12,1,0,1,0,1,0,0,,0,16,10,9,17.25,19,5
Peromyscus schmidlyi,Peromyscus,Cricetidae,Rodentia,"R. D. Bradley, D. S. Carroll, Haynie, MuÃ±iz MartÃ­nez, Hamilton, & Kilpatrick",2004,0,6,2,1.33041377334919,73,3,12,1,0,1,0,1,1,0,,0,8,30,0,6.05,19,6
Pipistrellus hanaki,Pipistrellus,Vespertilionidae,Chiroptera,"Hulva & Benda in Benda, Hulva, & Gaisler",2004,0,2,1,0.778151250383644,28,10,39,1,0,1,0,1,0,1,mtDNA,1,13,2,2,16.45,53,6
Plecotus gaisleri,Plecotus,Vespertilionidae,Chiroptera,"Benda, Kiefer, HanÃ¡k, & Veith",2004,0,4,2,0.919078092376074,15,8,35,1,0,1,0,1,0,1,mtDNA,1,21,8,10,26,47,6
Spilocuscus wilsoni,Spilocuscus,Phalangeridae,Diprotodontia,"K. M. Helgen & Flannery, 2004",2004,0,2,1,3.51352389611375,5,1,9,1,0,0,0,1,0,0,,0,2,,1,3.5,12,4
Balaenoptera omurai,Balaenoptera,Balaenopteridae,Artiodactyla,"Wada, Oishi, & Yamada, 2003",2003,0,3,1,,7,1,21,0,0,0,0,1,0,1,mtDNA,1,9,,7,3,24,4
Calomys tocantinsi,Calomys,Cricetidae,Rodentia,"Bonvicino, J. F. S. Lima, & Almeida, 2003",2003,0,3,1,1.40312052117582,14,4,18,1,0,1,0,1,1,0,,0,22,3,4,4.75,26,6
Cerradomys marinhus,Cerradomys,Cricetidae,Rodentia,"(Bonvicino, 2003)",2003,0,1,1,2.11394335230684,3,5,18,1,0,1,0,1,1,1,mtDNA,1,31,3,3,8.25,28,7
Chodsigoa caovansunga,Chodsigoa,Soricidae,Eulipotyphla,"Lunde, Musser, & Nguyen Truong Son",2003,0,3,2,0.778151250383644,7,3,18,1,0,1,0,1,0,0,,0,12,16,6,9.1,24,5
Crocidura nimbasilvanus,Crocidura,Soricidae,Eulipotyphla,Hutterer,2003,0,1,1,,174,3,0,1,0,1,0,1,0,1,mtDNA,4,,,,11.65,10,5
Cryptotis brachyonyx,Cryptotis,Soricidae,Eulipotyphla,Woodman,2003,0,1,1,0.982271233039569,34,2,21,1,0,1,0,0,0,0,,0,4,3,3,7.4,25,4
Dasymys cabrali,Dasymys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, & E. Verheyen, 2003",2003,0,6,2,,12,0,24,1,0,0,0,0,0,0,,0,24,,2,6.25,25,2
Dasymys rwandae,Dasymys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, & E. Verheyen, 2003",2003,0,6,2,,12,0,24,1,0,0,0,0,0,1,mtDNA,1,42,,3,6.25,26,3
Dasymys sua,Dasymys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Dierckx, Colyn, Leirs, & E. Verheyen, 2003",2003,0,6,2,,12,0,24,1,0,0,0,0,0,1,mtDNA,1,27,,3,6.25,26,3
Desmomys yaldeni,Desmomys,Muridae,Rodentia,Lavrenchenko,2003,0,1,1,1.69019608002851,1,3,0,1,0,1,0,1,0,0,,0,3,1,0,,6,4
Genetta bourloni,Genetta,Viverridae,Carnivora,"Gaubert, 2003",2003,1,1,1,3.24303804868629,14,0,15,1,0,0,0,1,0,0,,0,17,2,4,1.525,17,3
Heteromys oasicus,Heteromys,Heteromyidae,Rodentia,R. P. Anderson,2003,1,1,1,1.6414741105041,14,3,11,1,0,1,0,1,0,0,,0,10,7,9,25.95,17,5
Hipposideros scutinares,Hipposideros,Hipposideridae,Chiroptera,"M. F. Robinson, Jenkins, Francis, & Fulford",2003,0,4,2,1.6232492903979,61,1,18,1,0,1,0,1,0,0,,0,21,2,4,12.3,22,5
Limnomys bryophilus,Limnomys,Muridae,Rodentia,"Rickart, Heaney, & Tabaranza",2003,0,3,2,1.80685802951882,1,3,21,1,0,1,0,1,0,0,,0,25,1,1,9.66,27,5
Melomys paveli,Melomys,Muridae,Rodentia,K. M. Helgen,2003,1,1,1,1.81291335664286,22,3,7,1,0,1,0,1,0,0,,0,1,5,0,2,13,5
Mus fragilicauda,Mus,Muridae,Rodentia,"Auffray, Orth, Catalan, Gonzalez, Desmarais, & Bonhomme",2003,0,6,2,1.17609125905568,39,3,4,1,0,1,0,1,1,1,mtDNA,1,16,7,,6.05,12,7
Notiosorex cockrumi,Notiosorex,Soricidae,Eulipotyphla,"R. J. Baker, O'Neill, & McAliley",2003,0,3,1,0.602059991327962,3,3,3,1,0,1,0,0,0,1,mtDNA,2,34,2,1,9,10,5
Phyllomys lundi,Phyllomys,Echimyidae,Rodentia,"Leite, 2003",2003,0,1,1,2.16136800223497,11,4,23,1,0,0,1,1,0,1,mtDNA,1,2,13,12,6.9,31,6
Phyllomys mantiqueirensis,Phyllomys,Echimyidae,Rodentia,"Leite, 2003",2003,0,1,1,2.31597034545692,11,4,23,1,0,0,1,1,0,1,mtDNA,1,1,13,12,6.9,31,6
Praomys petteri,Praomys,Muridae,Rodentia,"Van der Straeten, Lecompte, & Denys",2003,0,3,,1.78532983501077,11,3,24,0,0,1,0,1,0,0,,0,103,4,5,10.85,29,4
Rhagomys longilingua,Rhagomys,Cricetidae,Rodentia,"Luna & B. D. Patterson, 2003",2003,0,2,1,1.54406804435028,1,7,24,1,1,1,0,1,0,0,,0,3,8,7,17.5,35,6
Rousettus linduensis,Rousettus,Pteropodidae,Chiroptera,Maryanto & Yani,2003,0,2,1,1.95808584852109,6,12,29,1,0,1,0,1,0,0,,0,4,1,2,5.9,44,5
Taterillus tranieri,Taterillus,Muridae,Rodentia,"Dobigny, Granjon, Aniskin, Ba, & Volobouev",2003,0,5,3,1.73239375982297,7,3,13,1,0,1,0,1,1,0,,0,3,3,4,11.4,20,6
Thomasomys ucucha,Thomasomys,Cricetidae,Rodentia,Voss,2003,,1,1,1.55630250076729,42,3,12,1,0,1,0,1,0,0,,0,43,8,2,39.67,18,5
Abrocoma uspallata,Abrocoma,Abrocomidae,Rodentia,Braun & Mares,2002,1,2,1,2.39058187855044,7,4,12,1,0,1,0,1,1,0,,0,1,5,3,15.7,20,6
Bullimus gamay,Bullimus,Muridae,Rodentia,"Rickart, Heaney, & Tabaranza",2002,1,3,2,2.56584781867352,2,4,26,1,0,1,0,1,0,0,,0,22,2,2,12.5,33,5
Carollia sowelli,Carollia,Phyllostomidae,Chiroptera,"R. J. Baker, Solari, & F. G. Hoffmann",2002,0,3,1,1.21748394421391,4,4,12,1,0,1,0,1,1,1,mtDNA,1,15,4,4,4.66,21,7
Cerradomys maracajuensis,Cerradomys,Cricetidae,Rodentia,"(Langguth & Bonvicino, 2002)",2002,0,2,1,1.959518376973,2,5,21,1,0,0,0,1,1,0,,0,3,2,2,2.5,29,5
Cerradomys scotti,Cerradomys,Cricetidae,Rodentia,"(Langguth & Bonvicino, 2002)",2002,0,2,1,1.96378782734556,2,5,21,1,0,0,0,1,1,0,,0,27,2,2,2.5,29,5
Cryptotis tamensis,Cryptotis,Soricidae,Eulipotyphla,Woodman,2002,0,1,1,1.1430148002541,33,2,19,1,0,1,0,1,0,0,,0,22,3,3,19,24,5
Gerbillus rupicola,Gerbillus,Muridae,Rodentia,"Granjon, Aniskin, Volobouev, & Sicard",2002,,4,,1.5910646070265,47,,,,,,,,,,,,,,,,,
Habromys delicatulus,Habromys,Cricetidae,Rodentia,"Carleton, O. SÃ¡nchez, & Urbano",2002,0,3,2,1.01703333929878,5,3,19,1,0,1,0,1,0,0,,0,7,6,4,6.8,25,5
Heteromys teleus,Heteromys,Heteromyidae,Rodentia,R. P. Anderson & JarrÃ­n-Valladares,2002,0,2,2,1.94448267215017,13,4,11,1,0,1,0,1,0,0,,0,31,6,8,13.75,18,5
Juliomys rimofrons,Juliomys,Cricetidae,Rodentia,"J. A. Oliveira & Bonvicino, 2002",2002,0,2,1,1.29666519026153,1,6,30,1,0,0,0,1,1,1,mtDNA,1,3,7,1,9.25,40,6
Lophuromys dudui,Lophuromys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Dierckx, & E. Verheyen, 2002",2002,1,4,1,,25,0,24,1,0,0,0,1,0,1,mtDNA,1,11,17,15,8.125,27,4
Lophuromys verhageni,Lophuromys,Muridae,Rodentia,"W. N. Verheyen, Hulselmans, Dierckx, & E. Verheyen, 2002",2002,1,4,1,,25,0,24,1,0,0,0,1,0,1,mtDNA,1,23,17,15,8.125,27,4
Mesoplodon perrini,Mesoplodon,Ziphiidae,Artiodactyla,"Dalebout, Mead, C. S. Baker, A. N. Baker, & van Helden, 2002",2002,0,5,2,,14,31,61,1,0,1,0,1,0,1,mtDNA,1,5,1,2,24.5,96,6
Micronycteris matses,Micronycteris,Phyllostomidae,Chiroptera,"Simmons, Voss, & Fleck",2002,0,3,1,1.02938377768521,7,6,8,1,0,1,0,1,0,0,,0,8,8,8,9.45,17,5
Nyctophilus nebulosus,Nyctophilus,Vespertilionidae,Chiroptera,Parnaby,2002,0,1,1,1.02118929906994,12,12,18,1,0,1,0,1,0,0,,0,4,2,2,7,33,5
Otohylomys megalotis,Otohylomys,Erinaceidae,Eulipotyphla,Jenkins & M. F. Robinson,2002,0,2,2,,,3,10,1,0,1,0,1,0,0,,0,5,5,5,5.15,16,5
Oxymycterus josei,Oxymycterus,Cricetidae,Rodentia,"F. G. Hoffmann, E. P. Lessa, & M. F. Smith",2002,0,3,2,2.09691001300806,13,0,29,1,0,1,0,1,0,1,mtDNA,1,69,16,14,7.6,33,5
Phyllomys pattoni,Phyllomys,Echimyidae,Rodentia,"L. H. Emmons, Leite, Kock, & L. P. Costa, 2002",2002,1,4,2,2.36153897126928,9,4,23,1,0,1,0,1,1,0,,0,7,10,3,2.81,31,6
Plecotus sardus,Plecotus,Vespertilionidae,Chiroptera,"Mucedda, Kiefer, Pidinchedda, & Veith",2002,0,4,2,0.991226075692495,14,11,16,1,0,1,0,1,0,1,mtDNA,1,7,4,7,7.75,31,6
Plecturocebus bernhardi,Plecturocebus,Pitheciidae,Primates,"(M. G. M. van Roosmalen, T. van Roosmalen, & Mittermeier, 2002)",2002,1,3,2,3.07918124604762,16,4,19,1,0,0,0,1,0,0,,0,3,,6,1.2,25,4
Plecturocebus stephennashi,Plecturocebus,Pitheciidae,Primates,"(M. G. M. van Roosmalen, T. van Roosmalen, & Mittermeier, 2002)",2002,1,3,2,2.86033800657099,16,4,0,0,0,0,0,1,0,0,,0,5,,4,2.2,5,2
Pteralopex taki,Pteralopex,Pteropodidae,Chiroptera,Parnaby,2002,1,1,1,2.45742769294648,3,11,23,1,0,1,0,1,0,0,,0,23,2,3,14.85,37,5
Rhinolophus sakejiensis,Rhinolophus,Rhinolophidae,Chiroptera,Cotterill,2002,0,1,1,1.36172783601759,94,5,6,1,0,1,0,1,0,0,,0,3,11,16,7.65,14,5
Rhinolophus ziama,Rhinolophus,Rhinolophidae,Chiroptera,"Fahr, Vierhaus, Hutterer, & Kock",2002,1,4,1,1.31175386105575,94,8,19,1,0,1,0,1,0,0,,0,4,3,3,19.95,30,5
Sommeromys macrorhinos,Sommeromys,Muridae,Rodentia,Musser & Durden,2002,0,2,1,1.47712125471966,0,3,19,1,1,1,0,1,0,0,,0,1,6,11,37,26,6
Thomasomys onkiro,Thomasomys,Cricetidae,Rodentia,Luna & Pacheco,2002,0,2,2,1.88761730033574,41,3,24,1,0,1,0,1,0,0,,0,5,2,2,3.75,30,5
Trichosurus cunninghami,Trichosurus,Phalangeridae,Diprotodontia,"Lindenmayer, Dubach, & Viggers, 2002",2002,0,3,2,3.51454775266029,3,8,1,0,0,1,0,1,0,1,mtDNA,2,14,1,1,7.875,13,5
Trinomys mirapitanga,Trinomys,Echimyidae,Rodentia,"Lara, Patton, & Hingst-Zaher, 2002",2002,0,3,2,2.41329976408125,9,4,15,1,0,1,0,1,0,0,,0,3,12,12,5.25,22,5
Aepeomys reigi,Aepeomys,Cricetidae,Rodentia,"Ochoa, Aguilera, Pacheco, & Soriano",2001,0,4,2,1.60852603357719,1,3,13,1,0,1,0,1,1,0,,0,15,5,7,5.15,20,6
Bradypus pygmaeus,Bradypus,Bradypodidae,Pilosa,"R. P. Anderson & Handley, 2001",2001,1,2,1,3.47712125471966,4,4,14,1,0,0,0,1,0,0,,0,10,3,3,7.33,20,4
Coendou ichillus,Coendou,Erethizontidae,Rodentia,"Voss & M. N. F. Silva, 2001",2001,1,2,2,2.77590157889167,13,3,18,1,0,0,0,1,0,0,,0,4,3,3,9.17,23,4
Coendou roosmalenorum,Coendou,Erethizontidae,Rodentia,"Voss & M. N. F. Silva, 2001",2001,1,2,2,2.84509804001426,13,3,18,1,0,0,0,1,0,0,,0,3,3,3,9.17,23,4
Democratic Republic of Congosorex verheyeni,Democratic,Soricidae,Eulipotyphla,"Hutterer, BarriÃ¨re, & Colyn",2001,,3,,,,,,,,,,,,,,,,,,,,
Ctenomys lami,Ctenomys,Ctenomyidae,Rodentia,"Freitas, 2001",2001,0,1,1,2.48713837547719,57,4,20,1,0,1,0,1,1,0,,0,35,1,1,5.25,28,6
Eliurus antsingy,Eliurus,Nesomyidae,Rodentia,"Carleton, Goodman, & Rakotondravony",2001,0,3,2,1.96754797621886,9,3,18,1,0,1,0,1,0,0,,0,6,2,5,11.05,24,5
Glauconycteris curryae,Glauconycteris,Vespertilionidae,Chiroptera,"Eger & Schlitter, 2001",2001,0,2,2,0.698970004336019,11,15,15,1,0,1,0,1,0,0,,0,6,3,3,4,33,5
Microtus anatolicus,Microtus,Cricetidae,Rodentia,KryÅ¡tufek & KefelioÄŸlu,2001,0,2,2,1.72015930340596,59,3,14,1,0,1,0,1,0,0,,0,1,5,6,9.5,20,5
